"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 08- 07","7,041.67","6,924.90","7,070.96","6,924.90","","1.69%"
"2019- 08- 06","6,924.58","6,925.15","7,006.31","6,823.36","","-1.66%"
"2019- 08- 05","7,041.63","7,275.77","7,275.77","7,041.63","","-3.22%"
"2019- 08- 02","7,275.77","7,263.93","7,294.67","7,248.35","","-0.80%"
"2019- 08- 01","7,334.60","7,360.19","7,373.32","7,325.67","","-0.49%"
"2019- 07- 31","7,370.63","7,332.54","7,371.58","7,307.89","","0.07%"
"2019- 07- 30","7,365.68","7,317.33","7,365.68","7,306.57","","1.15%"
"2019- 07- 29","7,281.89","7,304.14","7,313.41","7,253.50","","0.04%"
"2019- 07- 26","7,278.97","7,336.99","7,347.37","7,271.91","","-1.46%"
"2019- 07- 25","7,386.51","7,369.00","7,388.23","7,359.23","","0.38%"
"2019- 07- 24","7,358.58","7,420.49","7,420.49","7,353.77","","-0.63%"
"2019- 07- 23","7,405.32","7,437.70","7,441.15","7,389.97","","-0.30%"
"2019- 07- 22","7,427.76","7,454.55","7,458.10","7,398.52","","-0.23%"
"2019- 07- 19","7,445.23","7,422.87","7,446.61","7,410.26","","0.64%"
"2019- 07- 18","7,398.25","7,376.15","7,412.24","7,354.91","","0.00%"
"2019- 07- 17","7,398.39","7,415.37","7,424.94","7,370.21","","-0.44%"
"2019- 07- 16","7,431.23","7,445.95","7,455.98","7,414.88","","-0.32%"
"2019- 07- 15","7,454.92","7,442.37","7,483.23","7,431.32","","1.08%"
"2019- 07- 12","7,375.40","7,431.53","7,437.32","7,373.76","","-0.90%"
"2019- 07- 11","7,442.33","7,458.20","7,466.11","7,411.00","","0.06%"
"2019- 07- 10","7,437.76","7,408.34","7,437.76","7,397.60","","0.49%"
"2019- 07- 09","7,401.37","7,328.21","7,401.37","7,328.21","","0.93%"
"2019- 07- 08","7,333.03","7,337.77","7,356.48","7,303.94","","-0.46%"
"2019- 07- 05","7,366.79","7,381.45","7,389.52","7,349.76","","-0.24%"
"2019- 07- 04","7,384.46","7,384.73","7,391.46","7,359.86","","-0.09%"
"2019- 07- 03","7,391.26","7,368.63","7,409.30","7,349.32","","-0.29%"
"2019- 07- 02","7,413.02","7,411.59","7,413.02","7,363.59","","0.28%"
"2019- 07- 01","7,392.59","7,338.47","7,400.07","7,338.47","","0.83%"
"2019- 06- 28","7,331.82","7,328.10","7,343.74","7,298.37","","0.36%"
"2019- 06- 27","7,305.39","7,244.83","7,313.38","7,238.31","","1.14%"
"2019- 06- 26","7,222.81","7,250.03","7,265.58","7,220.43","","-0.30%"
"2019- 06- 25","7,244.83","7,251.07","7,256.90","7,223.71","","0.52%"
"2019- 06- 24","7,207.51","7,242.08","7,253.53","7,199.30","","-0.74%"
"2019- 06- 21","7,260.89","7,292.88","7,301.56","7,179.37","","-0.31%"
"2019- 06- 20","7,283.36","7,304.56","7,314.33","7,239.69","","-0.16%"
"2019- 06- 19","7,295.18","7,223.47","7,295.18","7,223.47","","1.78%"
"2019- 06- 18","7,167.38","7,071.22","7,167.38","7,070.39","","1.48%"
"2019- 06- 17","7,063.12","7,142.99","7,142.99","7,063.12","","-0.97%"
"2019- 06- 14","7,132.65","7,167.49","7,191.41","7,111.44","","-0.29%"
"2019- 06- 13","7,153.05","7,174.08","7,174.42","7,116.66","","-0.13%"
"2019- 06- 12","7,162.35","7,137.20","7,177.17","7,133.29","","-0.78%"
"2019- 06- 11","7,218.92","7,221.34","7,240.77","7,160.85","","-0.19%"
"2019- 06- 10","7,232.37","7,206.85","7,284.20","7,206.85","","2.33%"
"2019- 05- 31","7,067.56","6,904.57","7,067.56","6,904.57","","2.73%"
"2019- 05- 29","6,879.75","6,821.88","6,894.43","6,817.95","","1.65%"
"2019- 05- 28","6,767.87","6,892.15","6,909.49","6,767.87","","-1.72%"
"2019- 05- 27","6,886.41","6,800.85","6,904.38","6,798.03","","1.24%"
"2019- 05- 24","6,802.34","6,774.18","6,846.14","6,769.02","","0.55%"
"2019- 05- 23","6,764.91","6,609.23","6,779.11","6,609.23","","2.59%"
"2019- 05- 22","6,594.13","6,609.23","6,638.28","6,561.87","","-0.36%"
"2019- 05- 21","6,617.82","6,604.04","6,682.79","6,581.84","","0.81%"
"2019- 05- 20","6,564.78","6,421.96","6,607.76","6,338.51","","2.23%"
"2019- 05- 17","6,421.87","6,604.82","6,606.28","6,421.87","","-1.87%"
"2019- 05- 16","6,544.40","6,655.41","6,711.20","6,517.17","","-1.87%"
"2019- 05- 15","6,668.83","6,833.71","6,844.39","6,668.83","","-1.92%"
"2019- 05- 14","6,799.24","6,766.82","6,850.16","6,725.16","","-0.97%"
"2019- 05- 13","6,865.83","6,966.75","6,989.45","6,865.83","","-1.15%"
"2019- 05- 10","6,945.98","6,948.37","6,993.16","6,878.48","","0.05%"
"2019- 05- 09","6,942.27","7,028.17","7,044.52","6,936.57","","-2.22%"
"2019- 05- 08","7,099.71","7,077.92","7,099.71","7,041.38","","-0.62%"
"2019- 05- 07","7,143.72","7,106.01","7,158.59","7,102.45","","0.94%"
"2019- 05- 06","7,077.07","7,049.73","7,078.16","6,991.07","","-1.32%"
"2019- 05- 03","7,171.90","7,235.64","7,235.64","7,102.44","","-1.12%"
"2019- 05- 02","7,253.27","7,358.06","7,367.64","7,234.42","","-1.36%"
"2019- 04- 30","7,353.04","7,336.12","7,358.77","7,321.89","","0.61%"
"2019- 04- 29","7,308.35","7,262.04","7,323.22","7,240.54","","0.10%"
"2019- 04- 26","7,300.95","7,192.73","7,300.95","7,162.84","","0.81%"
"2019- 04- 25","7,241.98","7,286.98","7,298.03","7,204.40","","-1.35%"
"2019- 04- 24","7,340.78","7,361.46","7,374.63","7,318.38","","-0.33%"
"2019- 04- 23","7,364.75","7,306.38","7,383.82","7,286.20","","0.92%"
"2019- 04- 22","7,297.35","7,412.87","7,419.98","7,286.13","","-1.52%"
"2019- 04- 18","7,409.73","7,511.82","7,642.32","7,382.33","","0.75%"
"2019- 04- 16","7,354.44","7,280.44","7,363.15","7,278.18","","1.05%"
"2019- 04- 15","7,278.13","7,294.35","7,301.19","7,248.08","","0.39%"
"2019- 04- 12","7,249.92","7,237.08","7,278.29","7,237.08","","-0.34%"
"2019- 04- 11","7,274.84","7,379.22","7,384.33","7,274.84","","-1.71%"
"2019- 04- 10","7,401.16","7,391.64","7,401.16","7,362.10","","-0.09%"
"2019- 04- 09","7,408.13","7,350.52","7,409.98","7,326.39","","0.93%"
"2019- 04- 08","7,340.21","7,363.34","7,363.34","7,245.89","","-0.19%"
"2019- 04- 05","7,354.30","7,389.11","7,391.36","7,354.30","","-0.29%"
"2019- 04- 04","7,375.33","7,341.49","7,381.14","7,326.67","","0.94%"
"2019- 04- 02","7,306.58","7,314.24","7,332.29","7,261.80","","0.46%"
"2019- 04- 01","7,273.43","7,333.27","7,336.69","7,273.43","","-0.43%"
"2019- 03- 29","7,304.81","7,287.73","7,304.81","7,249.24","","0.10%"
"2019- 03- 28","7,297.63","7,257.65","7,297.63","7,238.78","","0.98%"
"2019- 03- 27","7,226.65","7,307.65","7,307.65","7,226.65","","-0.84%"
"2019- 03- 26","7,287.60","7,241.60","7,287.60","7,234.16","","1.35%"
"2019- 03- 25","7,190.64","7,252.17","7,271.69","7,171.53","","-2.13%"
"2019- 03- 22","7,347.49","7,343.07","7,347.49","7,311.04","","0.27%"
"2019- 03- 21","7,327.76","7,316.65","7,333.25","7,286.75","","0.55%"
"2019- 03- 20","7,287.34","7,293.56","7,296.69","7,255.65","","0.03%"
"2019- 03- 19","7,284.86","7,311.47","7,319.47","7,251.94","","-0.34%"
"2019- 03- 18","7,309.90","7,255.26","7,309.90","7,249.61","","1.29%"
"2019- 03- 15","7,217.12","7,141.80","7,258.15","7,141.80","","1.22%"
"2019- 03- 14","7,129.90","7,051.69","7,130.71","7,051.69","","1.00%"
"2019- 03- 13","7,058.97","7,032.16","7,065.47","7,019.34","","-0.03%"
"2019- 03- 12","7,061.01","7,125.38","7,142.42","7,050.33","","-0.36%"
"2019- 03- 11","7,086.19","7,152.46","7,152.48","7,086.19","","0.02%"
"2019- 03- 08","7,084.95","7,153.74","7,165.51","7,084.95","","-1.43%"
"2019- 03- 06","7,187.87","7,208.11","7,218.48","7,151.18","","0.25%"
"2019- 03- 05","7,170.04","7,230.27","7,230.27","7,129.47","","-0.83%"
"2019- 03- 04","7,229.73","7,244.45","7,279.10","7,229.73","","-0.02%"
"2019- 03- 01","7,231.08","7,218.66","7,254.18","7,208.19","","0.83%"
"2019- 02- 28","7,171.66","7,308.76","7,308.76","7,171.66","","-1.91%"
"2019- 02- 27","7,311.67","7,321.99","7,335.42","7,273.24","","-0.40%"
"2019- 02- 26","7,340.86","7,312.73","7,340.86","7,270.91","","0.44%"
"2019- 02- 25","7,308.71","7,301.92","7,327.57","7,272.00","","0.60%"
"2019- 02- 22","7,264.95","7,299.46","7,319.12","7,244.52","","-0.96%"
"2019- 02- 21","7,335.29","7,293.84","7,340.54","7,274.25","","0.46%"
"2019- 02- 20","7,302.00","7,318.44","7,355.62","7,246.50","","0.46%"
"2019- 02- 19","7,268.34","7,304.51","7,344.14","7,268.34","","-0.44%"
"2019- 02- 18","7,300.16","7,208.42","7,311.68","7,208.42","","2.28%"
"2019- 02- 15","7,137.15","7,182.82","7,189.37","7,103.56","","-0.43%"
"2019- 02- 14","7,168.15","7,230.28","7,243.60","7,157.57","","-0.56%"
"2019- 02- 13","7,208.54","7,282.94","7,291.21","7,203.11","","-0.58%"
"2019- 02- 12","7,250.27","7,377.34","7,381.03","7,220.95","","-1.52%"
"2019- 02- 11","7,361.93","7,396.04","7,404.37","7,359.03","","-0.41%"
"2019- 02- 08","7,392.16","7,387.29","7,409.89","7,372.94","","-0.64%"
"2019- 02- 07","7,439.43","7,464.25","7,466.26","7,400.58","","-0.15%"
"2019- 02- 06","7,450.30","7,408.38","7,471.64","7,408.38","","1.11%"
"2019- 02- 04","7,368.35","7,510.02","7,523.98","7,367.32","","-1.84%"
"2019- 02- 01","7,506.53","7,498.06","7,543.45","7,451.89","","0.56%"
"2019- 01- 31","7,464.38","7,399.53","7,478.57","7,399.53","","1.23%"
"2019- 01- 30","7,373.56","7,352.51","7,376.90","7,321.26","","0.29%"
"2019- 01- 29","7,351.97","7,374.75","7,414.88","7,326.71","","-0.54%"
"2019- 01- 28","7,391.84","7,450.66","7,459.00","7,350.53","","-0.72%"
"2019- 01- 25","7,445.52","7,437.63","7,464.47","7,415.53","","0.29%"
"2019- 01- 24","7,423.71","7,396.86","7,435.14","7,374.04","","0.21%"
"2019- 01- 23","7,408.25","7,444.57","7,462.24","7,408.16","","-0.95%"
"2019- 01- 22","7,479.68","7,477.11","7,493.18","7,396.17","","0.06%"
"2019- 01- 21","7,474.83","7,475.39","7,498.06","7,458.22","","-0.09%"
"2019- 01- 18","7,481.46","7,468.42","7,481.46","7,406.94","","0.62%"
"2019- 01- 17","7,435.14","7,391.65","7,449.72","7,391.65","","0.62%"
"2019- 01- 16","7,389.29","7,382.67","7,389.29","7,338.29","","0.25%"
"2019- 01- 15","7,371.01","7,286.28","7,371.01","7,256.15","","1.40%"
"2019- 01- 14","7,269.38","7,283.77","7,290.03","7,214.68","","-0.51%"
"2019- 01- 11","7,306.72","7,301.97","7,310.13","7,264.52","","0.54%"
"2019- 01- 10","7,267.40","7,206.92","7,267.40","7,155.61","","1.38%"
"2019- 01- 09","7,168.37","7,214.16","7,226.55","7,157.36","","0.17%"
"2019- 01- 08","7,156.46","7,173.16","7,213.19","7,129.01","","-0.21%"
"2019- 01- 07","7,171.48","7,233.47","7,266.75","7,171.48","","0.14%"
"2019- 01- 04","7,161.14","7,070.90","7,161.14","7,058.53","","1.03%"
"2019- 01- 03","7,088.32","7,030.50","7,093.27","7,028.27","","0.45%"
"2019- 01- 02","7,056.53","7,067.10","7,090.98","7,030.21","","-0.26%"
"2018- 12- 28","7,074.60","7,107.92","7,129.34","7,074.60","","-0.20%"
"2018- 12- 27","7,089.09","7,090.52","7,110.96","7,048.65","","1.09%"
"2018- 12- 26","7,012.48","7,001.43","7,034.11","6,954.00","","-0.78%"
"2018- 12- 21","7,067.45","7,011.56","7,076.09","7,003.91","","-0.05%"
"2018- 12- 20","7,071.00","7,068.59","7,096.09","7,022.52","","-0.79%"
"2018- 12- 19","7,127.63","6,997.64","7,130.92","6,997.64","","1.71%"
"2018- 12- 18","7,007.66","6,944.81","7,007.66","6,895.17","","0.01%"
"2018- 12- 17","7,007.14","7,101.17","7,116.95","7,007.14","","-1.47%"
"2018- 12- 14","7,111.66","7,134.11","7,140.67","7,100.35","","-0.27%"
"2018- 12- 13","7,130.59","7,055.08","7,147.98","7,051.89","","1.74%"
"2018- 12- 12","7,008.87","7,001.58","7,022.91","6,972.43","","0.68%"
"2018- 12- 11","6,961.60","7,044.08","7,044.08","6,961.60","","-1.17%"
"2018- 12- 10","7,044.08","7,033.80","7,053.01","6,988.97","","-0.35%"
"2018- 12- 07","7,069.08","7,056.58","7,093.18","7,035.05","","-0.01%"
"2018- 12- 06","7,069.44","7,035.57","7,085.30","7,017.89","","-0.49%"
"2018- 12- 05","7,104.52","7,039.25","7,104.52","7,011.64","","-0.47%"
"2018- 12- 04","7,137.79","7,055.08","7,137.79","7,055.08","","1.23%"
"2018- 12- 03","7,051.05","7,090.52","7,132.66","7,051.05","","0.98%"
"2018- 11- 30","6,982.35","7,073.26","7,094.33","6,982.35","","-1.41%"
"2018- 11- 29","7,082.11","6,995.72","7,082.11","6,995.72","","2.20%"
"2018- 11- 28","6,929.45","7,011.12","7,017.08","6,915.32","","-0.87%"
"2018- 11- 27","6,989.98","6,963.79","7,009.96","6,949.59","","-0.20%"
"2018- 11- 26","7,003.92","6,940.00","7,004.02","6,940.00","","0.44%"
"2018- 11- 23","6,973.40","6,974.06","7,007.30","6,929.58","","0.08%"
"2018- 11- 22","6,968.03","6,845.79","6,969.83","6,845.79","","1.27%"
"2018- 11- 21","6,880.52","6,851.26","6,930.08","6,808.26","","-1.31%"
"2018- 11- 19","6,972.00","7,022.68","7,022.68","6,919.26","","-0.29%"
"2018- 11- 16","6,992.47","6,909.46","7,050.13","6,894.14","","1.69%"
"2018- 11- 15","6,876.39","6,750.34","6,883.36","6,750.34","","2.38%"
"2018- 11- 14","6,716.62","6,718.59","6,779.53","6,699.73","","0.59%"
"2018- 11- 13","6,676.95","6,536.99","6,702.87","6,523.66","","1.58%"
"2018- 11- 12","6,572.87","6,732.08","6,736.48","6,572.87","","-2.69%"
"2018- 11- 09","6,754.51","6,818.43","6,818.43","6,740.50","","-1.69%"
"2018- 11- 08","6,870.76","6,865.51","6,902.38","6,821.72","","0.96%"
"2018- 11- 07","6,805.15","6,814.99","6,816.01","6,736.75","","0.29%"
"2018- 11- 06","6,785.19","6,805.38","6,818.76","6,739.26","","0.30%"
"2018- 11- 05","6,764.59","6,739.79","6,777.37","6,716.53","","-0.12%"
"2018- 11- 02","6,773.04","6,725.22","6,773.04","6,658.97","","1.68%"
"2018- 11- 01","6,661.07","6,654.47","6,702.44","6,618.71","","0.70%"
"2018- 10- 31","6,614.88","6,540.13","6,614.88","6,484.24","","1.87%"
"2018- 10- 30","6,493.71","6,387.84","6,497.95","6,378.14","","1.73%"
"2018- 10- 29","6,383.06","6,433.35","6,469.31","6,361.82","","-0.69%"
"2018- 10- 26","6,427.31","6,396.45","6,437.88","6,369.74","","0.78%"
"2018- 10- 25","6,377.57","6,181.21","6,377.57","6,179.10","","1.26%"
"2018- 10- 24","6,298.51","6,448.20","6,474.40","6,298.51","","-2.40%"
"2018- 10- 23","6,453.55","6,509.15","6,517.71","6,443.75","","-0.91%"
"2018- 10- 22","6,512.80","6,511.96","6,551.01","6,491.09","","0.03%"
"2018- 10- 19","6,510.93","6,454.76","6,528.35","6,442.52","","-0.09%"
"2018- 10- 18","6,517.11","6,561.79","6,561.79","6,467.95","","-0.94%"
"2018- 10- 17","6,578.63","6,545.89","6,578.63","6,496.66","","1.46%"
"2018- 10- 16","6,483.86","6,365.85","6,483.86","6,337.82","","2.17%"
"2018- 10- 15","6,345.95","6,399.12","6,452.34","6,345.44","","-0.23%"
"2018- 10- 12","6,360.54","6,300.70","6,404.52","6,300.70","","1.63%"
"2018- 10- 11","6,258.28","6,345.59","6,345.59","6,206.12","","-2.66%"
"2018- 10- 10","6,429.55","6,454.77","6,467.24","6,393.27","","0.13%"
"2018- 10- 09","6,421.03","6,370.97","6,421.03","6,347.91","","1.16%"
"2018- 10- 08","6,347.44","6,321.21","6,412.35","6,316.36","","0.24%"
"2018- 10- 05","6,331.98","6,365.28","6,399.59","6,323.67","","-1.03%"
"2018- 10- 04","6,397.76","6,518.82","6,518.82","6,377.29","","-2.51%"
"2018- 10- 03","6,562.56","6,565.91","6,625.67","6,542.85","","-0.17%"
"2018- 10- 02","6,573.99","6,686.25","6,690.59","6,555.12","","-1.54%"
"2018- 10- 01","6,677.10","6,648.90","6,725.75","6,648.90","","-0.32%"
"2018- 09- 28","6,698.54","6,629.33","6,705.88","6,629.33","","1.04%"
"2018- 09- 27","6,629.36","6,546.92","6,629.36","6,546.92","","1.16%"
"2018- 09- 26","6,553.52","6,544.30","6,609.85","6,544.30","","-0.01%"
"2018- 09- 25","6,554.18","6,557.80","6,582.09","6,512.86","","-0.20%"
"2018- 09- 24","6,567.60","6,669.36","6,674.68","6,560.84","","-1.55%"
"2018- 09- 21","6,670.83","6,678.33","6,701.11","6,638.75","","0.56%"
"2018- 09- 20","6,633.37","6,554.74","6,646.58","6,554.74","","1.55%"
"2018- 09- 19","6,531.83","6,481.27","6,535.63","6,481.27","","1.41%"
"2018- 09- 18","6,440.72","6,427.93","6,478.58","6,394.20","","0.04%"
"2018- 09- 17","6,438.05","6,563.47","6,563.47","6,420.38","","-2.65%"
"2018- 09- 14","6,613.42","6,529.36","6,613.42","6,521.71","","1.70%"
"2018- 09- 13","6,502.80","6,484.05","6,515.01","6,472.88","","1.49%"
"2018- 09- 12","6,407.27","6,519.84","6,555.30","6,407.27","","-1.57%"
"2018- 09- 10","6,509.42","6,538.16","6,538.16","6,422.35","","-0.61%"
"2018- 09- 07","6,549.12","6,442.34","6,549.12","6,413.96","","1.90%"
"2018- 09- 06","6,427.20","6,244.52","6,458.70","6,243.44","","2.08%"
"2018- 09- 05","6,296.41","6,509.93","6,509.93","6,220.41","","-4.31%"
"2018- 09- 04","6,579.98","6,674.03","6,678.61","6,558.25","","-1.25%"
"2018- 09- 03","6,663.49","6,743.60","6,750.62","6,656.26","","-0.94%"
"2018- 08- 31","6,726.94","6,697.75","6,726.94","6,643.69","","-0.37%"
"2018- 08- 30","6,751.73","6,822.82","6,849.65","6,743.64","","-1.03%"
"2018- 08- 29","6,822.19","6,765.96","6,827.90","6,747.00","","0.34%"
"2018- 08- 28","6,798.77","6,806.22","6,846.22","6,778.78","","0.01%"
"2018- 08- 27","6,798.01","6,728.62","6,798.01","6,726.66","","1.76%"
"2018- 08- 24","6,680.16","6,693.76","6,737.53","6,660.17","","-0.46%"
"2018- 08- 23","6,710.79","6,639.88","6,710.79","6,626.87","","1.62%"
"2018- 08- 21","6,604.13","6,549.93","6,618.91","6,540.50","","0.82%"
"2018- 08- 20","6,550.69","6,471.34","6,578.87","6,455.02","","2.61%"
"2018- 08- 16","6,384.10","6,404.28","6,431.11","6,340.05","","-0.96%"
"2018- 08- 15","6,445.94","6,394.57","6,454.54","6,259.87","","1.19%"
"2018- 08- 14","6,369.84","6,458.81","6,532.36","6,341.73","","-1.71%"
"2018- 08- 13","6,480.93","6,680.48","6,680.48","6,480.93","","-4.41%"
"2018- 08- 10","6,780.02","6,783.45","6,827.44","6,752.67","","0.18%"
"2018- 08- 09","6,767.95","6,765.24","6,794.08","6,740.11","","-0.36%"
"2018- 08- 08","6,792.21","6,820.95","6,824.12","6,767.86","","0.14%"
"2018- 08- 07","6,782.75","6,821.72","6,835.19","6,775.18","","-0.68%"
"2018- 08- 06","6,829.15","6,700.94","6,833.96","6,700.94","","2.33%"
"2018- 08- 03","6,673.39","6,671.77","6,673.39","6,630.63","","0.04%"
"2018- 08- 02","6,670.81","6,715.61","6,736.45","6,667.09","","-0.55%"
"2018- 08- 01","6,707.88","6,556.23","6,707.88","6,535.17","","2.68%"
"2018- 07- 31","6,532.55","6,647.88","6,647.88","6,488.20","","-2.24%"
"2018- 07- 30","6,682.18","6,642.64","6,682.18","6,629.91","","0.69%"
"2018- 07- 27","6,636.25","6,586.14","6,636.25","6,577.09","","0.86%"
"2018- 07- 26","6,579.39","6,581.88","6,605.05","6,558.66","","0.30%"
"2018- 07- 25","6,560.01","6,575.35","6,578.43","6,538.75","","0.00%"
"2018- 07- 24","6,560.09","6,572.89","6,582.51","6,545.92","","0.31%"
"2018- 07- 23","6,539.88","6,502.23","6,560.77","6,499.16","","1.03%"
"2018- 07- 20","6,473.46","6,448.48","6,475.78","6,420.49","","0.32%"
"2018- 07- 19","6,452.92","6,483.23","6,511.14","6,441.18","","-0.29%"
"2018- 07- 18","6,471.61","6,432.13","6,477.77","6,422.21","","0.82%"
"2018- 07- 17","6,418.88","6,463.27","6,463.27","6,388.35","","-1.21%"
"2018- 07- 16","6,497.31","6,530.63","6,547.56","6,401.98","","-0.71%"
"2018- 07- 13","6,543.83","6,506.51","6,559.26","6,498.76","","0.73%"
"2018- 07- 12","6,496.67","6,445.84","6,524.64","6,445.84","","0.20%"
"2018- 07- 11","6,483.71","6,387.74","6,483.71","6,360.67","","0.30%"
"2018- 07- 10","6,464.39","6,426.72","6,488.23","6,390.99","","1.35%"
"2018- 07- 09","6,378.25","6,254.46","6,403.04","6,236.62","","2.76%"
"2018- 07- 06","6,206.81","6,269.10","6,270.94","6,206.81","","-1.07%"
"2018- 07- 05","6,274.19","6,237.89","6,276.10","6,182.22","","0.33%"
"2018- 07- 04","6,253.69","6,137.06","6,283.73","6,030.22","","2.35%"
"2018- 07- 03","6,110.03","6,263.13","6,277.47","6,110.03","","-2.50%"
"2018- 07- 02","6,267.00","6,384.34","6,384.60","6,267.00","","-0.93%"
"2018- 06- 29","6,325.79","6,161.89","6,325.79","6,158.90","","3.35%"
"2018- 06- 28","6,120.98","6,277.68","6,291.30","6,120.98","","-2.46%"
"2018- 06- 27","6,275.08","6,345.42","6,368.30","6,275.08","","-0.80%"
"2018- 06- 26","6,325.44","6,341.13","6,409.57","6,325.44","","-1.13%"
"2018- 06- 25","6,397.82","6,406.76","6,452.45","6,330.37","","0.51%"
"2018- 06- 22","6,365.06","6,356.58","6,384.02","6,299.92","","0.13%"
"2018- 06- 21","6,357.09","6,473.20","6,515.90","6,354.26","","-1.76%"
"2018- 06- 20","6,470.82","6,495.50","6,503.17","6,376.83","","-2.00%"
"2018- 06- 08","6,602.76","6,785.36","6,802.91","6,598.80","","-3.47%"
"2018- 06- 07","6,840.18","6,814.63","6,842.37","6,791.85","","0.87%"
"2018- 06- 06","6,781.04","6,810.68","6,815.30","6,770.06","","-0.55%"
"2018- 06- 05","6,818.26","6,750.55","6,818.26","6,726.55","","1.35%"
"2018- 06- 04","6,727.70","6,681.65","6,744.01","6,671.53","","1.41%"
"2018- 05- 31","6,633.84","6,761.27","6,775.23","6,604.81","","-1.23%"
"2018- 05- 30","6,716.41","6,783.00","6,877.99","6,712.64","","-1.73%"
"2018- 05- 28","6,834.89","6,691.67","6,859.97","6,682.85","","2.18%"
"2018- 05- 25","6,688.85","6,656.68","6,701.87","6,628.98","","0.77%"
"2018- 05- 24","6,637.54","6,478.04","6,647.94","6,477.18","","3.73%"
"2018- 05- 23","6,399.06","6,352.05","6,487.00","6,352.05","","1.18%"
"2018- 05- 22","6,324.56","6,325.85","6,411.72","6,312.70","","0.76%"
"2018- 05- 21","6,276.67","6,358.88","6,373.99","6,261.42","","-1.47%"
"2018- 05- 18","6,370.51","6,458.70","6,469.08","6,370.51","","-0.90%"
"2018- 05- 17","6,428.64","6,529.21","6,576.82","6,428.64","","-1.20%"
"2018- 05- 16","6,506.86","6,396.73","6,513.37","6,331.23","","0.13%"
"2018- 05- 15","6,498.23","6,665.28","6,681.35","6,497.68","","-3.06%"
"2018- 05- 14","6,703.10","6,661.24","6,703.10","6,577.38","","-0.17%"
"2018- 05- 11","6,714.68","6,705.79","6,809.83","6,705.79","","0.56%"
"2018- 05- 09","6,677.61","6,392.02","6,699.36","6,380.87","","3.41%"
"2018- 05- 08","6,457.40","6,548.09","6,550.40","6,396.21","","-2.02%"
"2018- 05- 07","6,590.58","6,544.14","6,594.23","6,493.92","","1.26%"
"2018- 05- 04","6,508.64","6,588.29","6,594.81","6,471.16","","-1.57%"
"2018- 05- 03","6,612.22","6,777.83","6,779.44","6,612.22","","-3.02%"
"2018- 05- 02","6,817.94","6,778.16","6,817.94","6,732.94","","0.68%"
"2018- 04- 30","6,772.04","6,712.28","6,813.49","6,710.61","","1.34%"
"2018- 04- 27","6,682.48","6,749.84","6,774.92","6,620.03","","0.68%"
"2018- 04- 26","6,637.24","6,857.11","6,868.05","6,602.54","","-3.21%"
"2018- 04- 25","6,857.46","7,079.51","7,079.51","6,841.41","","-3.33%"
"2018- 04- 24","7,093.99","7,209.93","7,214.25","7,089.71","","-1.46%"
"2018- 04- 23","7,199.27","7,234.32","7,238.08","7,185.54","","-0.75%"
"2018- 04- 20","7,253.34","7,270.41","7,270.41","7,203.81","","-0.19%"
"2018- 04- 19","7,266.90","7,231.68","7,266.90","7,213.83","","0.51%"
"2018- 04- 18","7,230.02","7,215.91","7,230.02","7,190.17","","0.66%"
"2018- 04- 17","7,182.26","7,194.81","7,211.28","7,137.69","","-0.01%"
"2018- 04- 16","7,182.74","7,172.47","7,213.08","7,136.13","","0.29%"
"2018- 04- 13","7,162.04","7,269.84","7,281.33","7,162.04","","-1.14%"
"2018- 04- 12","7,244.95","7,320.02","7,326.14","7,213.15","","-1.30%"
"2018- 04- 11","7,340.33","7,323.85","7,359.45","7,320.83","","0.86%"
"2018- 04- 10","7,277.66","7,142.52","7,292.22","7,125.18","","1.81%"
"2018- 04- 09","7,148.35","7,050.13","7,148.35","7,046.58","","1.63%"
"2018- 04- 06","7,033.72","7,055.78","7,061.65","7,021.79","","-0.34%"
"2018- 04- 05","7,057.65","7,095.75","7,110.29","7,045.40","","0.40%"
"2018- 04- 04","7,029.19","7,154.33","7,155.31","6,993.07","","-1.50%"
"2018- 04- 03","7,136.27","7,101.26","7,141.79","7,076.58","","-0.02%"
"2018- 04- 02","7,137.52","7,055.53","7,139.43","7,011.70","","1.11%"
"2018- 03- 29","7,058.84","7,000.59","7,058.84","6,926.62","","1.00%"
"2018- 03- 28","6,989.03","7,071.09","7,071.27","6,950.13","","-1.35%"
"2018- 03- 27","7,084.83","7,167.03","7,194.72","7,053.83","","-0.02%"
"2018- 03- 26","7,085.94","7,058.94","7,102.25","7,046.16","","-0.53%"
"2018- 03- 23","7,123.47","6,976.07","7,123.47","6,952.80","","-0.75%"
"2018- 03- 22","7,177.24","7,293.63","7,306.58","7,168.64","","-1.25%"
"2018- 03- 21","7,267.86","7,228.70","7,272.55","7,216.48","","0.94%"
"2018- 03- 20","7,199.87","7,257.76","7,257.76","7,151.57","","-0.89%"
"2018- 03- 19","7,264.32","7,282.77","7,289.21","7,229.24","","0.06%"
"2018- 03- 16","7,260.30","7,294.73","7,299.50","7,158.57","","-0.40%"
"2018- 03- 15","7,289.20","7,379.67","7,379.67","7,289.20","","-1.45%"
"2018- 03- 14","7,396.80","7,446.42","7,446.42","7,364.25","","-0.67%"
"2018- 03- 13","7,446.42","7,533.06","7,536.55","7,421.18","","-1.35%"
"2018- 03- 12","7,548.09","7,492.38","7,548.09","7,485.90","","1.34%"
